pdf_file,page_number,image_file,classification,ocr_engine,extracted_text,extracted_char_count,confidence_estimate,review_required,reason,notes
65_hs1-834228961_62-hq-83894_section_10,172,page_0172.png,mixed_annotation,tesseract-5.5.2,"FROM

SUBJECT:

OPTIONAL FORM NO. 10 5010-106
MAY 1962 EDITION
GSA GEN. REG. NO. 27

UNITED STATES GOVERNMENT Assoc. Dir. —___

Dep. AD Adm. _

Memorandum 1 - Mr. W. R. Wannall Dar AD In —

Admin. =

Coup, Sysigl

Ext. Affoirs Z&

‘Mr. W. R. Wannall i DATE: 8/22/74 Files & Com.

Gen. Inv.

Ident.
'T, J. Smith Oe SN aca
We

Plone Eval.
Spec. Inv.

MILITARY INQUIRY REGARDIN IDENTIFIED Training
OBJECT THAT FELL FROM S MILWAUKEE, ts ay

WISCONSIN 8/21/74; é DirBétor Secty
INFORMATION CONCERNING “i

/ es
oe \
Aether -—~y
At 12:07 a.m., 8/22/74, Security Patrol Clerk (SPC)
Charles F. Halty, Intelligence Division received a call via
Command Center telephone from a Major Horn, NMCC (National
Military Command Center). Major Horn asked for any informa-
tion the FBI might have concerning a report that an unidentifie
object which fell from the sky at Milwaukee, Wisconsin, had

been recovered by local police and turned over to the Milwau
Office of the FBI.

No information available at Intelligence Divisio
Night Duty Supervisor Harry E. Morris, Jr., called SPC
Koller, Milwaukee Office, who advised an unidentified objec
had been recovered by Milwaukee police at about 5:55 p.m.,
8/21/74, but that it was still in possession of police. He
said a Captain Wills of the Milwaukee Police Department had
called the Milwaukee FBI Office to report the recovery. Very
little was known about the object which was described as about
13 x 8 x 5 inches, metallic in substance and color, jagged on
one side and had an “internal heat source."" Police notified
military locally.

Above information was relayed to Major Horn with
suggestion hemight like to contact Captain Wills, Milwaukee
Police Department.

7
This matter received United Press Internatio L/
Coverage on morning of 8/22/74, c

ACTION: REC- 10)

For information, riffl_ ie / Re 5
‘ / KY

4

HEM; ldf
(2)

A er j J
70 AUG 2.9 19/4. > Sy?",1888,84.6,true,"confidence 84.6/100, extraction likely reliable",psm=3 lang=eng
65_hs1-834228961_62-hq-83894_section_10,173,page_0173.png,mixed_annotation,tesseract-5.5.2,"os
c
-
wm
=
tu
=
rr
Pad
=
oa

io
~
«
x
a.
oa
2
irs)
an
~
=

NOISIAIO AMOLYYOS¥T

Lo HY 22.0

Ald GOR
SLN} O3AI",110,48.6,true,"medium confidence (48.6/100), review recommended for mixed pages",psm=3 lang=eng
65_hs1-834228961_62-hq-83894_section_10,174,page_0174.png,mixed_annotation,tesseract-5.5.2,"s DEPARTMENT OF THE AIR FOR
WASHINGTON, D.C. 20330

ee

""Spice OF THE SECRETARY

Dear Mr. Malmfeldt:

This office recently received a public inquiry regarding
UFOs, referred to us from the ps eau. As the inclosed fact
sheet indicates, the Ai Project Blue Book"" investi-
gation of UFOs was terminated on cember 17, 1969, and all
related documentation was turned o to the National Archives
and Records Service. .

The inquirer referred to us has been apprised of these
events. Hopefully, the inclosed fact sheet will be of help
in responding to any future inquiries on this subject.

Sincerely,

H. A. McCLANAHAN, Lt Col, USAF
Chief, Civil Branch

Community Relations Division
Office of Information

Attachment

Federal Bureau of Investigation
Attention: Mr. Malmfeldt, Room 7825
Washington, D. C. 20535

REC-26,

776-491",819,90.7,true,"confidence 90.7/100, extraction likely reliable",psm=3 lang=eng
65_hs1-834228961_62-hq-83894_section_10,175,page_0175.png,mixed_annotation,tesseract-5.5.2,"LIB Hd &t 2. GZ NE

SUNOL @ SEU"" Ui

wigiwdss 1 LI

a",53,37.0,true,"low confidence (37.0/100), may contain noise or degraded scan",psm=3 lang=eng
65_hs1-834228961_62-hq-83894_section_10,176,page_0176.png,typed_text,tesseract-5.5.2,"“
a.

There are a number of universities and professional
scientific organizations such as the American Association for
the Advancement of Science, which have considered UFO
phenomena during periodic meetings and seminars. In addition,
a list of private organizations interested in aerial phenomena
may be found in Gale's Encyclopedia of Associations (Edition 8,
Vol I, pp. 432-3). Such timely review of the situation by
private groups insures that sound evidence will not be over-
looked by the scientific community.

2 Atchs
1. Sighting Summary
2. UFO-related Materials",571,93.5,false,"confidence 93.5/100, extraction likely reliable",psm=3 lang=eng
65_hs1-834228961_62-hq-83894_section_10,177,page_0177.png,mixed_annotation,tesseract-5.5.2,"a.

UFO FACT SHEET

On December 17, 1969 the Secretary of the Air Force
announced the termination of Project Blue Book, the Air Force
program for the investigation of UFOs.

The decision to discontinue UFO investigations was based
on an evaluation of a report prepared by the University of
Colorado entitled, ""Scientific Study of Unidentified Flying
Objects;"" a review of the University of Colorado's report by
the National Academy of Sciences; past UFO studies; and Air
Force experience investigating UFO reports during the past
two decades.

As a result of these investigations and studies, and
experience gained from investigating UFO reports since 1948,
the conclusions of Project Blue Book are: (1) no UFO reported,
investigated, and evaluated by the Air Force has ever given
any indication of threat to our national security; (2) there
has been no evidence submitted to or discovered by the Air
Force that sightings categorized as ""unidentified"" represent
technological developments or principles beyond the range of
present day scientific knowledge; and (3) there has been no
evidence indicating that sightings categorized as ""unidentified""
are extraterrestrial vehicles.

With the termination of Project Blue Book, the Air Force
regulation establishing and controlling the program for invest-
igating and analyzing UFOs was rescinded. All documentation
regarding the former Blue Book investigation has been per-
manently transferred to the Modern Military Branch, National
Archives and Records Service, 8th and Pennsylvania Avenue,
Washington, D.C. 20408, and is available for public review
and analysis.

Attached for your information is the Project Blue Book
sighting summary for the period 1947-1969. Also included is
a listing of UFO-related materials currently available.

Since the termination of Project Blue Book, no evidence
has been presented to indicate that further investigation of
UFOs by the Air Force is warranted. In view of the consider-
able Air Force commitment of resourc…[truncated]",2154,94.9,true,"confidence 94.9/100, extraction likely reliable",psm=3 lang=eng
65_hs1-834228961_62-hq-83894_section_10,178,page_0178.png,typed_text,tesseract-5.5.2,"é:

TOTAL UFO SIGHTINGS, 1947 - 1969

TOTAL SIGHTINGS UNIDENTIFIED

122 12
156 7
186 22
210 27
169 22
1,501 303
509 42
487 46
545 24
670 14
1,006 14
627 10
390 LZ
557 14
BOLE i 13
474 £5
399 14
562 19
887 16
1,112 32
937 19
375 3
146 1

12,618",243,89.7,false,"confidence 89.7/100, extraction likely reliable",psm=3 lang=eng
65_hs1-834228961_62-hq-83894_section_10,179,page_0179.png,mixed_annotation,tesseract-5.5.2,"‘a b

UFO MATERIALS

Scientific Study of Unidentified Flying Objects. Study
conducted by the University of Colorado Under contract
F44620-76-C-0035. Three volumes, 1,465 p. 68 plates.
Photoduplicated hard copies of the official report may
be ordered for $6 per volume, $18 the set of three,

as AD 680:975, AD 680:976, and AD 680:977, from the
National Technical Information Service, U.S. Department
of Commerce, Springfield, VA 22151.

Review of University of Colorado Report on Unidentified
Flying Ob pects. Review of report by a panel of the National
Academy of Sciences... National Academy of Sciences,

1969, 6p. Photoduplicated hard copies may be ordered for

$3 as AD 688:541 from the National Technical Information
Service, U.S. Department of Commerce, Springfield, VA 22151.",783,93.1,true,"confidence 93.1/100, extraction likely reliable",psm=3 lang=eng
65_hs1-834228961_62-hq-83894_section_10,181,page_0181.png,mixed_annotation,tesseract-5.5.2,,0,95.0,true,"confidence 95.0/100, extraction likely reliable","psm=3 lang=eng; very short extraction (0 chars), possible blank or image-only page"
65_hs1-834228961_62-hq-83894_section_10,182,page_0182.png,mixed_annotation,tesseract-5.5.2,"FEDERAL GOVERNMENT

Morvidir tF tak

1 - Mr. Cochran

June 15, 1977

bytes

Mr. Stanley Schneider

Assistant to the Director

Office of Science and Technology Policy
Executive Office of the President
Washington, D. C. 20500

Dear Mr. Schneider:

Pursuant to our conversation today, there is
enclosed a copy of the FBI Law Enforcement Bulletin
for the month of February, 1975. Beginning on page
16 there is an article covering the handling of UFO
sightings which may be of interest to you in connection
with your current inquiry.

If there is any way we may be of additional
service to you, please do not hesitate to let me
know.

he

Sincerely yours,

sy 7
eq F509 /-

Cie eee eee

MAILED 3

SS 2-0 AG 'S

JUN 15 1977
en Jay Coc
Assistant Director FBI

Technical Services Division

149 197
JUN 17

Assoc. Dir, —__
Dep. AD Adm. —
Dep. AD Inv.

Asst. Dir:

Adm. Serv.

Enclosure re

NOTE: Schneider originally called 6/14/77, see memo that date
captioned White House Inquiry re UFO as to Bureau procedures
for handling information received re UFO. He was advised in
absence of jurisdiction no inquiries are conducted and information
furnished to U. S. Air Force.

Crim. Inv. =.
Fin, & Pers,
Ident.
Intell.

Legal Coun.
Plan. & Inspe———
Rec. Mgnt__—_———

Seas. Inv —_—_———

Adm. Serv.
Crim. Inv._—
Fin. & Pors.——_
Ident____——
Intell_—_—__—
Laboratory__—_

APPROVED:

Director.

Assoc, Dir______
Dep. AD Adm.____
Dep. AD Inv..

Tech. Servs.____—
Training —
Public Affs. Off

FBI/DOJ

Teleph
Directo

wt RbOM! . AGLETYPE unit (9

aN
Q\",1530,82.6,true,"confidence 82.6/100, extraction likely reliable",psm=3 lang=eng
65_hs1-834228961_62-hq-83894_section_10,183,page_0183.png,mixed_annotation,tesseract-5.5.2,"OPTIONAL FORM NO, 10
JULY 1973 EDITION
GSA FPMR (41 CFR) 101-11.6

UNITED STATES GOV.~

Assoc. Dir.
Dep. AD

Dep. AD In RogA

Asst. Dirt
Adm. Sora
Crim, Inv,

Fin. & Pers, __

MENT
‘/ Memorandum

MR. MC DERMOTT

Le
ws codunat, JR.
: Spec. Inv, ___

/ Tech. Servs, =

DATE: 6/14/77

Legal Coun. —_

viv Plon. & Insp. —

Rec. Mgnt.

~ VJ
Pes Training
""WHITE HOUSE INQUIRY RE >

SUBJECT: Public Affs, Off,
_PUNIDENTIFIED FLYING OBJECTS (UFO)

‘clephone Rm. — \
Directors Sec’y —

Schneider of the Office of Science and
Technology, White House, telephonically contacted me today to
inquire as to the Bureau's procedure for handling information
received from the public or otherwise, relating to sightings

of UFOs. He advised that Jody Powell of the President's staff
has raised the question as to whether or not there is any
coordination within the Executive Branch relating to information
concerning this subject. He stated that the U.S. Air Force had
closed their investigation of these matters several years ago
and currently does nothing but refer such information to
appropriate local authorities.

Stanley

Bs

, I advised him that as far as the FBI is concerned
there appears to be no conceivable jurisdiction for us to congac t
fe}

any inquiries upon receipt of information relating to a UF

sighting and, in the absence of some investigative jurisdiction

based upon the information furnished, that information would be

referred to the Department of the Air Force without any action
hybeing taken by the Bureau.

He thanked me for the information and stated that if
any further contact was necessary he would call back. 4

og use

None.

ACTION: fo,

DE-59

For information.

1 - Mr. Adams

1 - Each Assistant Director

1 - Mr. Boynton

5010-110

wa

APPROVED:

Direct awe
‘A: i ae eS
» AD Ad

Dep. AD Inv.

Sw
Adm. Serv.
Brim, Inv,___ ~
Fin. & Pers,
Idaat.
Intell,
Laboratory_

Buy U.S. Savings Bonds Regularly on the Payroll Savings Plan

Legal Coun.____
Plan, & Insp._—___

ote Met
Te 1 ee…[truncated]",2040,82.4,true,"confidence 82.4/100, extraction likely reliable",psm=3 lang=eng
65_hs1-834228961_62-hq-83894_section_10,184,page_0184.png,mixed_annotation,tesseract-5.5.2,"}

Pe
Yr
o
r=)
ma
>
=
°
DO
~<

TA

NOISIAIG

HILSNe 30 ""1d3d ""sn
LLHd te » 9 OP

310999), 2ALLV ILS ANT
Ld, Nd 60 b Sey iiniY

9
tu] O3A1393u
y 024
of Ve
j +

/
Lip 21 WE",170,37.5,true,"low confidence (37.5/100), may contain noise or degraded scan",psm=3 lang=eng
